project,repo,company_name,activity_months,commit_weight,months_pct,engagement_score,company_type,repo_short,sponsor,commit_access,activity_scope
tensorflow,tensorflow/rust,Google Email,3,1,0.5,52,personal,rust,Google,open,unknown
tensorflow,tensorflow/rust,NA,1,3,0.2,26,no domain record,rust,Google,open,unknown
tensorflow,tensorflow/serving,GitHub,1,1,0.2,22,github,serving,Google,open,unknown
tensorflow,tensorflow/serving,Google,5,4,0.8,88,public,serving,Google,open,internal
tensorflow,tensorflow/serving,Google Email,4,2,0.7,74,personal,serving,Google,open,unknown
tensorflow,tensorflow/serving,Shopify,1,1,0.2,22,public,serving,Google,open,external
tensorflow,tensorflow/serving,TensorFlow,5,4,0.8,88,nonprofit,serving,Google,open,external
tensorflow,tensorflow/tensor2tensor,Apple Email,1,2,0.2,24.000000000000004,personal,tensor2tensor,Google,open,unknown
tensorflow,tensorflow/tensor2tensor,Bluewin,1,1,0.2,22,private,tensor2tensor,Google,open,external
tensorflow,tensorflow/tensor2tensor,CodiLime,4,5,0.7,80,private,tensor2tensor,Google,open,external
tensorflow,tensorflow/tensor2tensor,GitHub,4,3,0.7,76,github,tensor2tensor,Google,open,unknown
tensorflow,tensorflow/tensor2tensor,GMX Email,1,2,0.2,24.000000000000004,personal,tensor2tensor,Google,open,unknown
tensorflow,tensorflow/tensor2tensor,Google,5,7,0.8,94,public,tensor2tensor,Google,open,internal
tensorflow,tensorflow/tensor2tensor,Google Email,5,3,0.8,86.00000000000001,personal,tensor2tensor,Google,open,unknown
tensorflow,tensorflow/tensor2tensor,hello,1,1,0.2,22,private,tensor2tensor,Google,open,external
tensorflow,tensorflow/tensor2tensor,Intel,1,1,0.2,22,public,tensor2tensor,Google,open,external
tensorflow,tensorflow/tensor2tensor,John Glover,1,1,0.2,22,personal,tensor2tensor,Google,open,unknown
tensorflow,tensorflow/tensor2tensor,QQ Email,2,2,0.3,34,personal,tensor2tensor,Google,open,unknown
tensorflow,tensorflow/tensor2tensor,Synchron Voice and Video,1,1,0.2,22,private,tensor2tensor,Google,open,external
tensorflow,tensorflow/tensor2tensor,University of Heidelberg,1,1,0.2,22,education,tensor2tensor,Google,open,external
tensorflow,tensorflow/tensor2tensor,Univerzita Karlova,4,2,0.7,74,education,tensor2tensor,Google,open,external
tensorflow,tensorflow/tensor2tensor,Yahoo Email,1,1,0.2,22,personal,tensor2tensor,Google,open,unknown
tensorflow,tensorflow/tensor2tensor,NA,3,3,0.5,56.00000000000001,no domain record,tensor2tensor,Google,open,unknown
tensorflow,tensorflow/tensorboard,⩕,1,1,0.2,22,private,tensorboard,Google,open,external
tensorflow,tensorflow/tensorboard,Carnegie Mellon University,1,1,0.2,22,education,tensorboard,Google,open,external
tensorflow,tensorflow/tensorboard,GitHub,5,5,0.8,90,github,tensorboard,Google,open,unknown
tensorflow,tensorflow/tensorboard,Google,5,4,0.8,88,public,tensorboard,Google,open,internal
tensorflow,tensorflow/tensorboard,Google Email,4,4,0.7,77.99999999999999,personal,tensorboard,Google,open,unknown
tensorflow,tensorflow/tensorboard,Microsoft,1,1,0.2,22,public,tensorboard,Google,open,external
tensorflow,tensorflow/tensorboard,Outlook.com Email,1,2,0.2,24.000000000000004,personal,tensorboard,Google,open,unknown
tensorflow,tensorflow/tensorboard,NA,1,1,0.2,22,no domain record,tensorboard,Google,open,unknown
tensorflow,tensorflow/tensorboard-plugin-example,GitHub,1,3,0.2,26,github,tensorboard-plugin-example,Google,open,unknown
tensorflow,tensorflow/tensorboard-plugin-example,Google,1,2,0.2,24.000000000000004,public,tensorboard-plugin-example,Google,open,internal
tensorflow,tensorflow/tensorboard-plugin-example,Google Email,1,2,0.2,24.000000000000004,personal,tensorboard-plugin-example,Google,open,unknown
tensorflow,tensorflow/tensorflow,4Catalyzer,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Alibaba Cloud,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Amazon.com,1,1,0.2,22,public,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,AMD,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Andrew Selle,3,1,0.5,52,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Anton Marini,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Apple Email,2,1,0.3,32,personal,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,Applicative,1,2,0.2,24.000000000000004,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Bluewin,4,3,0.7,76,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Brainscode,2,1,0.3,32,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Caicloud,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Clarifai,2,2,0.3,34,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Codeplay Software,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Cornell University,1,1,0.2,22,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Cruise Automation,1,2,0.2,24.000000000000004,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Deutsches Herzzentrum Berlin,1,2,0.2,24.000000000000004,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Dyn,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Foxmail,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Geoffrey Irving,1,2,0.2,24.000000000000004,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,GitHub,5,6,0.8,92,github,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,GMX Email,1,1,0.2,22,personal,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,Google,5,8,0.8,96.00000000000001,public,tensorflow,Google,open,internal
tensorflow,tensorflow/tensorflow,Google Email,5,5,0.8,90,personal,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,Graphcore,2,2,0.3,34,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Harvard University,1,1,0.2,22,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,hello,4,2,0.7,74,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,IBM,5,3,0.8,86.00000000000001,public,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,iCloud Email,1,1,0.2,22,personal,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,Intel,5,3,0.8,86.00000000000001,public,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,JoyTunes,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Kamil Sindi,1,2,0.2,24.000000000000004,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Kika Tech,4,1,0.7,72,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Kwangwoon University,5,4,0.8,88,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,LeapMind,2,1,0.3,32,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,mail.com Email,1,1,0.2,22,personal,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,Maximilian Mitchell,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Mozilla,1,1,0.2,22,nonprofit,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,NetEase Email,3,2,0.5,54,personal,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,New Jersey Institute of Technology,1,1,0.2,22,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,NTNU,2,1,0.3,32,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,NVIDIA,5,4,0.8,88,public,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Outlook.com Email,5,5,0.8,90,personal,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,Pete Warden,2,1,0.3,32,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,PicsArt,3,2,0.5,54,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,QQ Email,3,1,0.5,52,personal,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,Ruby,1,1,0.2,22,nonprofit,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Seoul National Univ.,1,1,0.2,22,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Shopify,3,1,0.5,52,public,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Spreadtrum,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,TensorFlow,5,8,0.8,96.00000000000001,nonprofit,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Traptic,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Uber,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,UC San Diego,2,1,0.3,32,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Université de Sherbrooke,1,1,0.2,22,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,University of Fribourg,1,3,0.2,26,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,University of São Paulo,1,1,0.2,22,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,UP Information Technology Development Center,2,2,0.3,34,education,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Winton Group,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Xiaomi,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,Yahoo Email,5,2,0.8,84.00000000000001,personal,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,Yandex Email,1,1,0.2,22,personal,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorflow,НГС,1,1,0.2,22,private,tensorflow,Google,open,external
tensorflow,tensorflow/tensorflow,NA,5,5,0.8,90,no domain record,tensorflow,Google,open,unknown
tensorflow,tensorflow/tensorstore,Google,1,1,0.2,22,public,tensorstore,Google,open,internal
tensorflow,tensorflow/tfjs-converter,Apple Email,1,1,0.2,22,personal,tfjs-converter,Google,open,unknown
tensorflow,tensorflow/tfjs-converter,David Soergel,1,1,0.2,22,private,tfjs-converter,Google,open,external
tensorflow,tensorflow/tfjs-converter,GitHub,4,5,0.7,80,github,tfjs-converter,Google,open,unknown
tensorflow,tensorflow/tfjs-converter,Google,3,4,0.5,57.99999999999999,public,tfjs-converter,Google,open,internal
tensorflow,tensorflow/tfjs-converter,Google Email,4,3,0.7,76,personal,tfjs-converter,Google,open,unknown
tensorflow,tensorflow/tfjs-converter,Kyle McDonald,1,2,0.2,24.000000000000004,private,tfjs-converter,Google,open,external
tensorflow,tensorflow/tfjs-core,Adobe Systems,1,1,0.2,22,public,tfjs-core,Google,open,external
tensorflow,tensorflow/tfjs-core,Apple Email,4,2,0.7,74,personal,tfjs-core,Google,open,unknown
tensorflow,tensorflow/tfjs-core,David Soergel,3,2,0.5,54,private,tfjs-core,Google,open,external
tensorflow,tensorflow/tfjs-core,GitHub,5,5,0.8,90,github,tfjs-core,Google,open,unknown
tensorflow,tensorflow/tfjs-core,Google,5,4,0.8,88,public,tfjs-core,Google,open,internal
tensorflow,tensorflow/tfjs-core,Google Email,5,5,0.8,90,personal,tfjs-core,Google,open,unknown
tensorflow,tensorflow/tfjs-core,Hudl,2,1,0.3,32,private,tfjs-core,Google,open,external
tensorflow,tensorflow/tfjs-core,Kyle McDonald,1,1,0.2,22,private,tfjs-core,Google,open,external
tensorflow,tensorflow/tfjs-core,University of Illinois at Urbana-Champaign,1,1,0.2,22,education,tfjs-core,Google,open,external
tensorflow,tensorflow/tfjs-core,NA,4,2,0.7,74,no domain record,tfjs-core,Google,open,unknown
tensorflow,tensorflow/tpu,Bluewin,1,2,0.2,24.000000000000004,private,tpu,Google,open,external
tensorflow,tensorflow/tpu,GitHub,4,2,0.7,74,github,tpu,Google,open,unknown
tensorflow,tensorflow/tpu,Google,5,3,0.8,86.00000000000001,public,tpu,Google,open,internal
tensorflow,tensorflow/tpu,Google Email,5,1,0.8,82,personal,tpu,Google,open,unknown
tensorflow,tensorflow/transform,GitHub,2,1,0.3,32,github,transform,Google,open,unknown
tensorflow,tensorflow/transform,Google,5,3,0.8,86.00000000000001,public,transform,Google,open,internal
tensorflow,tensorflow/transform,Google Email,1,1,0.2,22,personal,transform,Google,open,unknown
tensorflow,tensorflow/transform,IBM,1,1,0.2,22,public,transform,Google,open,external
tensorflow,tensorflow/workshops,Carnegie Mellon University,1,1,0.2,22,education,workshops,Google,open,external
tensorflow,tensorflow/workshops,GitHub,2,1,0.3,32,github,workshops,Google,open,unknown
tensorflow,tensorflow/workshops,Google,4,3,0.7,76,public,workshops,Google,open,internal
tensorflow,tensorflow/workshops,Google Email,3,1,0.5,52,personal,workshops,Google,open,unknown
tensorflow,tensorflow/workshops,Sapienza University of Rome,1,2,0.2,24.000000000000004,education,workshops,Google,open,external
uber,uber/horovod,Apache Software Foundation,1,0,0.2,20,nonprofit,horovod,Uber,closed,external
uber,uber/horovod,GitHub,5,2,0.8,84.00000000000001,github,horovod,Uber,closed,unknown
uber,uber/horovod,Google Email,5,0,0.8,80,personal,horovod,Uber,closed,unknown
uber,uber/horovod,Outlook.com Email,5,2,0.8,84.00000000000001,personal,horovod,Uber,closed,unknown
uber,uber/horovod,Uber,1,0,0.2,20,private,horovod,Uber,closed,internal
watson-developer-cloud,watson-developer-cloud/document-conversion-nodejs,GitHub,1,0,0.2,20,github,document-conversion-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/java-sdk,GitHub,1,2,0.2,24.000000000000004,github,java-sdk,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/java-sdk,Google Email,1,3,0.2,26,personal,java-sdk,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/language-translator-nodejs,GitHub,5,1,0.8,82,github,language-translator-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/language-translator-nodejs,Google Email,4,0,0.7,70,personal,language-translator-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/language-translator-nodejs,IBM,3,0,0.5,50,public,language-translator-nodejs,IBM,closed,internal
watson-developer-cloud,watson-developer-cloud/natural-language-classifier-nodejs,GitHub,3,0,0.5,50,github,natural-language-classifier-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/natural-language-classifier-nodejs,Google Email,2,2,0.3,34,personal,natural-language-classifier-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/natural-language-classifier-nodejs,IBM,1,0,0.2,20,public,natural-language-classifier-nodejs,IBM,closed,internal
watson-developer-cloud,watson-developer-cloud/node-red-labs,GitHub,2,3,0.3,36,github,node-red-labs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/node-red-labs,IBM,2,1,0.3,32,public,node-red-labs,IBM,closed,internal
watson-developer-cloud,watson-developer-cloud/node-sdk,GitHub,2,2,0.3,34,github,node-sdk,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/node-sdk,Google Email,2,1,0.3,32,personal,node-sdk,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/node-sdk,IBM,2,1,0.3,32,public,node-sdk,IBM,closed,internal
watson-developer-cloud,watson-developer-cloud/personality-insights-nodejs,GitHub,3,0,0.5,50,github,personality-insights-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/personality-insights-nodejs,Google Email,3,1,0.5,52,personal,personality-insights-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/personality-insights-nodejs,IBM,1,0,0.2,20,public,personality-insights-nodejs,IBM,closed,internal
watson-developer-cloud,watson-developer-cloud/personality-insights-python,GitHub,1,1,0.2,22,github,personality-insights-python,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/personality-insights-twitter-python,GitHub,1,0,0.2,20,github,personality-insights-twitter-python,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/personality-insights-twitter-python,Google Email,1,1,0.2,22,personal,personality-insights-twitter-python,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/retrieve-and-rank-java,GitHub,1,0,0.2,20,github,retrieve-and-rank-java,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/speech-to-text-nodejs,GitHub,5,1,0.8,82,github,speech-to-text-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/speech-to-text-nodejs,Google Email,1,1,0.2,22,personal,speech-to-text-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/speech-to-text-nodejs,IBM,2,2,0.3,34,public,speech-to-text-nodejs,IBM,closed,internal
watson-developer-cloud,watson-developer-cloud/speech-to-text-websockets-python,IBM,1,0,0.2,20,public,speech-to-text-websockets-python,IBM,closed,internal
watson-developer-cloud,watson-developer-cloud/text-to-speech-nodejs,GitHub,2,1,0.3,32,github,text-to-speech-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/text-to-speech-nodejs,Google Email,3,0,0.5,50,personal,text-to-speech-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/tone-analyzer-nodejs,GitHub,2,1,0.3,32,github,tone-analyzer-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/tone-analyzer-nodejs,Google Email,3,0,0.5,50,personal,tone-analyzer-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/visual-recognition-nodejs,GitHub,3,1,0.5,52,github,visual-recognition-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/visual-recognition-nodejs,Google Email,4,0,0.7,70,personal,visual-recognition-nodejs,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/visual-recognition-nodejs,IBM,1,1,0.2,22,public,visual-recognition-nodejs,IBM,closed,internal
watson-developer-cloud,watson-developer-cloud/your-celebrity-match,GitHub,1,0,0.2,20,github,your-celebrity-match,IBM,closed,unknown
watson-developer-cloud,watson-developer-cloud/your-celebrity-match,Google Email,3,0,0.5,50,personal,your-celebrity-match,IBM,closed,unknown
watson-explorer,Watson-Explorer/onewex-custom-converters,GitHub,1,0,0.2,20,github,onewex-custom-converters,IBM,closed,unknown
watson-explorer,Watson-Explorer/onewex-custom-converters,IBM,1,0,0.2,20,public,onewex-custom-converters,IBM,closed,internal
watson-explorer,Watson-Explorer/onewex-notebooks,GitHub,1,0,0.2,20,github,onewex-notebooks,IBM,closed,unknown
watson-explorer,Watson-Explorer/onewex-notebooks,IBM,1,0,0.2,20,public,onewex-notebooks,IBM,closed,internal
watson-explorer,Watson-Explorer/wexce-samples-searchapp,IBM,1,0,0.2,20,public,wexce-samples-searchapp,IBM,closed,internal
